,word,likes,retweets,comments,n,avg_likes,avg_retweets,avg_comments,trafic,party
419,opgør,49,9,14,2,24,4,7,58,Danske Folkeparti
420,konventionstyranni,41,5,14,1,41,5,14,46,Danske Folkeparti
421,meddele,41,5,14,1,41,5,14,46,Danske Folkeparti
422,Domstolen,41,5,14,1,41,5,14,46,Danske Folkeparti
423,Strasbourg,41,5,14,1,41,5,14,46,Danske Folkeparti
424,lovgivning,68,17,25,3,23,6,8,85,Danske Folkeparti
425,KINA,24,6,6,1,24,6,6,30,Danske Folkeparti
426,kommune,180,50,41,8,22,6,5,230,Danske Folkeparti
427,kinesisk,47,12,16,2,24,6,8,59,Danske Folkeparti
428,overvågningsvirksomheder,24,6,6,1,24,6,6,30,Danske Folkeparti
429,Kina,24,6,6,1,24,6,6,30,Danske Folkeparti
430,optagelse,24,6,6,1,24,6,6,30,Danske Folkeparti
431,bruge,24,6,6,1,24,6,6,30,Danske Folkeparti
432,Truslen,27,6,6,1,27,6,6,33,Danske Folkeparti
433,muslimsk,336,69,91,10,34,7,9,405,Danske Folkeparti
434,parallelsamfund,87,28,24,3,29,9,8,115,Danske Folkeparti
435,glad,169,44,47,5,34,9,9,213,Danske Folkeparti
436,student,27,6,6,1,27,6,6,33,Danske Folkeparti
437,fejring,27,6,6,1,27,6,6,33,Danske Folkeparti
438,tørklæde,238,36,74,5,48,7,15,274,Danske Folkeparti
439,gram,39,4,8,1,39,4,8,43,Danske Folkeparti
440,stof,71,10,17,2,36,5,8,81,Danske Folkeparti
441,underkastelse,39,4,8,1,39,4,8,43,Danske Folkeparti
442,blogindlæg,39,4,8,1,39,4,8,43,Danske Folkeparti
443,Bedre,16,3,1,1,16,3,1,19,Danske Folkeparti
444,forhold,228,46,83,7,33,7,12,274,Danske Folkeparti
445,aftale,652,141,161,25,26,6,6,793,Danske Folkeparti
446,borger,85,24,18,4,21,6,4,109,Danske Folkeparti
447,togstation,42,7,12,2,21,4,6,49,Danske Folkeparti
448,fysisk,16,3,1,1,16,3,1,19,Danske Folkeparti
449,psykisk,31,7,3,2,16,4,2,38,Danske Folkeparti
450,helbred,16,3,1,1,16,3,1,19,Danske Folkeparti
451,transport,16,3,1,1,16,3,1,19,Danske Folkeparti
452,støj,24,4,4,2,12,2,2,28,Danske Folkeparti
453,afsætte,24,4,4,2,12,2,2,28,Danske Folkeparti
454,mia.,195,42,56,7,28,6,8,237,Danske Folkeparti
455,trafik,12,2,2,1,12,2,2,14,Danske Folkeparti
456,bekæmpelse,23,4,5,2,12,2,2,27,Danske Folkeparti
457,glæde,80,15,11,4,20,4,3,95,Danske Folkeparti
458,støjbelastet,12,2,2,1,12,2,2,14,Danske Folkeparti
459,område,56,13,7,4,14,3,2,69,Danske Folkeparti
460,dkmedier,135,41,22,10,14,4,2,176,Danske Folkeparti
461,UTRYGGE,26,4,11,1,26,4,11,30,Danske Folkeparti
462,NÅR,26,4,11,1,26,4,11,30,Danske Folkeparti
463,TOGET,26,4,11,1,26,4,11,30,Danske Folkeparti
464,million,150,31,54,8,19,4,7,181,Danske Folkeparti
465,kr.,150,32,45,5,30,6,9,182,Danske Folkeparti
466,tryghed,234,38,42,5,47,8,8,272,Danske Folkeparti
467,frembrud,26,4,11,1,26,4,11,30,Danske Folkeparti
468,tog,26,4,11,1,26,4,11,30,Danske Folkeparti
469,Vanvidsbilister,7,1,3,1,7,1,3,8,Danske Folkeparti
470,udenlandsk,190,45,45,7,27,6,6,235,Danske Folkeparti
471,statsborger,230,36,250,5,46,7,50,266,Danske Folkeparti
472,rat,45,12,10,2,22,6,5,57,Danske Folkeparti
473,uddannelse,144,37,23,6,24,6,4,181,Danske Folkeparti
474,sammenhængskraft,42,9,3,2,21,4,2,51,Danske Folkeparti
475,udflytning,31,6,3,1,31,6,3,37,Danske Folkeparti
476,tryg,70,15,21,3,23,5,7,85,Danske Folkeparti
477,computer,18,3,3,1,18,3,3,21,Danske Folkeparti
478,cybersikkerheden,18,3,3,1,18,3,3,21,Danske Folkeparti
479,it-sikkerhed,18,3,3,1,18,3,3,21,Danske Folkeparti
480,toppe,70,14,33,3,23,5,11,84,Danske Folkeparti
481,Forsvaret,18,3,3,1,18,3,3,21,Danske Folkeparti
482,skærpelse,23,5,2,1,23,5,2,28,Danske Folkeparti
483,vanvidskørsel,27,6,3,2,14,3,2,33,Danske Folkeparti
484,påkørsel,23,5,2,1,23,5,2,28,Danske Folkeparti
485,betjent,87,23,13,4,22,6,3,110,Danske Folkeparti
486,Aarhus,118,25,25,6,20,4,4,143,Danske Folkeparti
487,Vanvidsbilisme,23,5,2,1,23,5,2,28,Danske Folkeparti
488,1:1,23,5,2,1,23,5,2,28,Danske Folkeparti
489,drab,35,7,4,2,18,4,2,42,Danske Folkeparti
490,drabsforsøg,23,5,2,1,23,5,2,28,Danske Folkeparti
491,fare,23,5,2,1,23,5,2,28,Danske Folkeparti
492,borgerforslag,40,11,13,2,20,6,6,51,Danske Folkeparti
493,rigsret,493,106,170,10,49,11,17,599,Danske Folkeparti
494,borgerforslaget,33,8,7,1,33,8,7,41,Danske Folkeparti
495,budskab,97,28,41,3,32,9,14,125,Danske Folkeparti
496,SÅDAN,42,7,1,1,42,7,1,49,Danske Folkeparti
497,fordanmark,42,7,1,1,42,7,1,49,Danske Folkeparti
498,skrotte,51,9,9,2,26,4,4,60,Danske Folkeparti
499,Holmegaard,15,3,1,1,15,3,1,18,Danske Folkeparti
500,Langeland,15,3,1,1,15,3,1,18,Danske Folkeparti
501,markant,41,8,13,3,14,3,4,49,Danske Folkeparti
502,overpris,15,3,1,1,15,3,1,18,Danske Folkeparti
503,DF-formand,15,3,1,1,15,3,1,18,Danske Folkeparti
504,Rigsrevisionen,15,3,1,1,15,3,1,18,Danske Folkeparti
505,Folkemødet,21,7,2,2,10,4,1,28,Danske Folkeparti
506,respekt,41,13,12,2,20,6,6,54,Danske Folkeparti
507,nation,240,46,56,5,48,9,11,286,Danske Folkeparti
508,grænse,81,19,19,4,20,5,5,100,Danske Folkeparti
509,beslutningsret,20,5,4,1,20,5,4,25,Danske Folkeparti
510,fmdk,112,31,25,7,16,4,4,143,Danske Folkeparti
511,Internationale,26,10,4,1,26,10,4,36,Danske Folkeparti
512,beskytte,26,10,4,1,26,10,4,36,Danske Folkeparti
513,udvisningsdømte,26,10,4,1,26,10,4,36,Danske Folkeparti
514,lovlydig,26,10,4,1,26,10,4,36,Danske Folkeparti
515,nabo,55,16,19,2,28,8,10,71,Danske Folkeparti
516,statsstøtte,63,18,8,2,32,9,4,81,Danske Folkeparti
517,hegn,38,15,8,2,19,8,4,53,Danske Folkeparti
518,alarmsystem,26,10,4,1,26,10,4,36,Danske Folkeparti
519,godnat,26,10,4,1,26,10,4,36,Danske Folkeparti
520,Mange,49,11,11,3,16,4,4,60,Danske Folkeparti
521,Afrika,26,6,3,1,26,6,3,32,Danske Folkeparti
522,Mellemøsten,77,13,6,3,26,4,2,90,Danske Folkeparti
523,Områder,26,6,3,1,26,6,3,32,Danske Folkeparti
524,Europa,204,47,87,7,29,7,12,251,Danske Folkeparti
525,Sammenhængskraft,16,5,4,1,16,5,4,21,Danske Folkeparti
526,Sammenhold,16,5,4,1,16,5,4,21,Danske Folkeparti
527,opgave,136,23,29,3,45,8,10,159,Danske Folkeparti
528,udvise,152,31,59,4,38,8,15,183,Danske Folkeparti
529,samfundssind,19,5,4,2,10,2,2,24,Danske Folkeparti
530,Tænk,23,6,1,2,12,3,0,29,Danske Folkeparti
531,terrorangreb,94,24,17,2,47,12,8,118,Danske Folkeparti
532,udsætte,110,21,47,5,22,4,9,131,Danske Folkeparti
533,England,98,21,22,2,49,10,11,119,Danske Folkeparti
534,Frankrig,189,46,34,5,38,9,7,235,Danske Folkeparti
535,Sverige,230,48,52,8,29,6,6,278,Danske Folkeparti
536,Holland,11,4,1,1,11,4,1,15,Danske Folkeparti
537,Tyskland,35,6,11,2,18,3,6,41,Danske Folkeparti
538,Belgien,11,4,1,1,11,4,1,15,Danske Folkeparti
539,Kære,300,92,63,12,25,8,5,392,Danske Folkeparti
540,scene,13,6,0,1,13,6,0,19,Danske Folkeparti
541,link,21,8,2,2,10,4,1,29,Danske Folkeparti
542,Facebook,80,14,27,3,27,5,9,94,Danske Folkeparti
543,Oplev,14,1,2,1,14,1,2,15,Danske Folkeparti
544,snak,136,21,29,4,34,5,7,157,Danske Folkeparti
545,venskab,14,1,2,1,14,1,2,15,Danske Folkeparti
546,kl.,270,63,42,17,16,4,2,333,Danske Folkeparti
547,Partiscenen,31,4,14,2,16,2,7,35,Danske Folkeparti
548,Hej,42,7,39,2,21,4,20,49,Danske Folkeparti
549,kig,139,18,33,3,46,6,11,157,Danske Folkeparti
550,syrisk,348,87,96,9,39,10,11,435,Danske Folkeparti
551,morgen,728,130,436,15,49,9,29,858,Danske Folkeparti
552,Sagen,96,17,36,2,48,8,18,113,Danske Folkeparti
553,️Aftalen,11,5,2,1,11,5,2,16,Danske Folkeparti
554,gymnasieaftale,23,10,9,1,23,10,9,33,Danske Folkeparti
555,solid,23,10,9,1,23,10,9,33,Danske Folkeparti
556,aftryk,52,14,14,2,26,7,7,66,Danske Folkeparti
557,gymnasium,23,10,9,1,23,10,9,33,Danske Folkeparti
558,landdistrikt,23,10,9,1,23,10,9,33,Danske Folkeparti
559,flertal,477,106,148,12,40,9,12,583,Danske Folkeparti
560,ikke-vestlige,127,30,35,4,32,8,9,157,Danske Folkeparti
561,elev,117,33,40,4,29,8,10,150,Danske Folkeparti
562,️Bekæmpelse,23,10,9,1,23,10,9,33,Danske Folkeparti
563,religiøs,116,28,32,4,29,7,8,144,Danske Folkeparti
564,kontrol,173,43,50,6,29,7,8,216,Danske Folkeparti
565,medborger,46,15,17,2,23,8,8,61,Danske Folkeparti
566,værne,78,13,18,3,26,4,6,91,Danske Folkeparti
567,velfærd,222,45,160,6,37,8,27,267,Danske Folkeparti
568,fanatisk,25,7,9,1,25,7,9,32,Danske Folkeparti
569,islamisme,33,9,11,2,16,4,6,42,Danske Folkeparti
570,grundlovstale,61,24,14,4,15,6,4,85,Danske Folkeparti
571,skattelettelse,186,33,85,5,37,7,17,219,Danske Folkeparti
572,milliard,88,22,22,3,29,7,7,110,Danske Folkeparti
573,velstillet,44,8,11,1,44,8,11,52,Danske Folkeparti
574,video,144,34,78,3,48,11,26,178,Danske Folkeparti
575,Vermund,20,3,11,1,20,3,11,23,Danske Folkeparti
576,Vigtigt,20,3,11,1,20,3,11,23,Danske Folkeparti
577,mia,20,3,11,1,20,3,11,23,Danske Folkeparti
578,januar,67,13,33,2,34,6,16,80,Danske Folkeparti
579,klar,99,25,21,4,25,6,5,124,Danske Folkeparti
580,balance,85,24,17,5,17,5,3,109,Danske Folkeparti
581,bud,56,19,7,3,19,6,2,75,Danske Folkeparti
582,landdistriktsudspil,66,17,5,4,16,4,1,83,Danske Folkeparti
583,terrorist,226,42,84,4,56,10,21,268,Danske Folkeparti
584,morder,55,9,11,1,55,9,11,64,Danske Folkeparti
585,voldtægtsforbrydere,150,32,30,3,50,11,10,182,Danske Folkeparti
586,fri,179,34,41,4,45,8,10,213,Danske Folkeparti
587,fod,137,23,22,2,68,12,11,160,Danske Folkeparti
588,Grænsekontrol,59,12,9,1,59,12,9,71,Danske Folkeparti
589,permanent,154,40,20,3,51,13,7,194,Danske Folkeparti
590,Socialdemokratiets,211,73,93,5,42,15,19,284,Danske Folkeparti
591,sande,65,18,25,1,65,18,25,83,Danske Folkeparti
592,ansigt,84,22,31,2,42,11,16,106,Danske Folkeparti
593,lejr,65,18,25,1,65,18,25,83,Danske Folkeparti
594,endegyldig,65,18,25,1,65,18,25,83,Danske Folkeparti
595,bevis,65,18,25,1,65,18,25,83,Danske Folkeparti
596,stykke,97,24,34,2,48,12,17,121,Danske Folkeparti
597,Frederiksen,1084,217,366,27,40,8,14,1301,Danske Folkeparti
598,hensyn,184,48,64,5,37,10,13,232,Danske Folkeparti
599,vipasserpådanmark,108,25,32,2,54,12,16,133,Danske Folkeparti
600,Tak,130,22,17,4,32,6,4,152,Danske Folkeparti
601,køb,13,2,3,1,13,2,3,15,Danske Folkeparti
602,selvhjælp,28,8,4,1,28,8,4,36,Danske Folkeparti
603,ambitiøs,28,8,4,1,28,8,4,36,Danske Folkeparti
604,moderne,56,10,13,2,28,5,6,66,Danske Folkeparti
605,ulandshjælp,28,8,4,1,28,8,4,36,Danske Folkeparti
606,interessant,17,4,5,1,17,4,5,21,Danske Folkeparti
607,IS-terroristerne,17,4,5,1,17,4,5,21,Danske Folkeparti
608,modstrid,17,4,5,1,17,4,5,21,Danske Folkeparti
609,Kristians,28,8,6,2,14,4,3,36,Danske Folkeparti
610,justitsminister,229,47,53,10,23,5,5,276,Danske Folkeparti
611,Nick,130,25,23,5,26,5,5,155,Danske Folkeparti
612,Hækkerup,130,25,23,5,26,5,5,155,Danske Folkeparti
613,samråd,284,59,76,12,24,5,6,343,Danske Folkeparti
614,PET-vurdering,10,4,2,1,10,4,2,14,Danske Folkeparti
615,Syrien,186,45,43,4,46,11,11,231,Danske Folkeparti
616,udløse,10,4,2,1,10,4,2,14,Danske Folkeparti
617,næse,46,11,9,2,23,6,4,57,Danske Folkeparti
618,opfordring,51,11,7,3,17,4,2,62,Danske Folkeparti
619,indkalde,26,6,4,1,26,6,4,32,Danske Folkeparti
620,sikring,41,8,6,2,20,4,3,49,Danske Folkeparti
621,fortsættelse,6,5,2,1,6,5,2,11,Danske Folkeparti
622,stedmoderlig,6,5,2,1,6,5,2,11,Danske Folkeparti
623,behandling,309,78,70,9,34,9,8,387,Danske Folkeparti
624,epidemi,6,5,2,1,6,5,2,11,Danske Folkeparti
625,blog,65,11,28,3,22,4,9,76,Danske Folkeparti
626,tradition,33,8,7,3,11,3,2,41,Danske Folkeparti
627,pandemien,21,4,6,1,21,4,6,25,Danske Folkeparti
628,borgmester,139,20,214,2,70,10,107,159,Danske Folkeparti
629,flygtning,353,97,94,7,50,14,13,450,Danske Folkeparti
630,flittig,56,14,9,1,56,14,9,70,Danske Folkeparti
631,gymnasieelev,56,14,9,1,56,14,9,70,Danske Folkeparti
632,medium,109,29,26,4,27,7,6,138,Danske Folkeparti
633,politiker,304,72,119,5,61,14,24,376,Danske Folkeparti
634,Glædelig,89,20,19,3,30,7,6,109,Danske Folkeparti
635,maj,43,13,7,1,43,13,7,56,Danske Folkeparti
636,socialdemokratisk,231,55,68,6,38,9,11,286,Danske Folkeparti
637,rød,52,14,8,2,26,7,4,66,Danske Folkeparti
638,fane,43,13,7,1,43,13,7,56,Danske Folkeparti
639,Dannebrog,70,16,14,2,35,8,7,86,Danske Folkeparti
640,Regeringens,141,23,19,7,20,3,3,164,Danske Folkeparti
641,landbrugsplan,18,4,2,1,18,4,2,22,Danske Folkeparti
642,element,18,4,2,1,18,4,2,22,Danske Folkeparti
643,fødevareordfører,26,7,7,2,13,4,4,33,Danske Folkeparti
644,Mols,10,2,0,1,10,2,0,12,Danske Folkeparti
645,misrøgt,10,2,0,1,10,2,0,12,Danske Folkeparti
646,dyrevelfærd,36,10,3,3,12,3,1,46,Danske Folkeparti
647,klippe,10,2,0,1,10,2,0,12,Danske Folkeparti
648,Pias,10,2,0,1,10,2,0,12,Danske Folkeparti
649,Øst,10,2,0,1,10,2,0,12,Danske Folkeparti
650,sommer,22,3,4,1,22,3,4,25,Danske Folkeparti
651,plan,335,75,103,14,24,5,7,410,Danske Folkeparti
652,DF's,80,23,31,4,20,6,8,103,Danske Folkeparti
653,forandring,55,18,9,4,14,4,2,73,Danske Folkeparti
654,følgeerhvervene,11,4,1,1,11,4,1,15,Danske Folkeparti
655,dårlig,154,35,38,6,26,6,6,189,Danske Folkeparti
656,klimaaftrykket,11,4,1,1,11,4,1,15,Danske Folkeparti
657,høj,35,7,13,2,18,4,6,42,Danske Folkeparti
658,rimelig,35,13,3,3,12,4,1,48,Danske Folkeparti
659,udrejsecenteret,86,15,40,2,43,8,20,101,Danske Folkeparti
660,begå,119,19,44,3,40,6,15,138,Danske Folkeparti
661,kriminalitet,241,45,92,8,30,6,12,286,Danske Folkeparti
662,ansvar,348,61,160,10,35,6,16,409,Danske Folkeparti
663,løsning,211,43,47,8,26,5,6,254,Danske Folkeparti
664,Video,12,5,4,1,12,5,4,17,Danske Folkeparti
665,maskere,12,5,4,1,12,5,4,17,Danske Folkeparti
666,hul,12,5,4,1,12,5,4,17,Danske Folkeparti
667,hovedindgang,12,5,4,1,12,5,4,17,Danske Folkeparti
668,kritik,33,12,7,3,11,4,2,45,Danske Folkeparti
669,integrere,10,2,3,1,10,2,3,12,Danske Folkeparti
670,sprog,34,6,4,2,17,3,2,40,Danske Folkeparti
671,norm,10,2,3,1,10,2,3,12,Danske Folkeparti
672,kultur,266,50,64,8,33,6,8,316,Danske Folkeparti
673,demokrati,135,31,32,3,45,10,11,166,Danske Folkeparti
674,Torsdag,28,6,12,1,28,6,12,34,Danske Folkeparti
675,aften,305,58,106,9,34,6,12,363,Danske Folkeparti
676,afgøre,224,51,64,9,25,6,7,275,Danske Folkeparti
677,forskel,28,6,12,1,28,6,12,34,Danske Folkeparti
678,Formand,78,21,5,3,26,7,2,99,Danske Folkeparti
679,målløs,44,12,2,1,44,12,2,56,Danske Folkeparti
680,spørgeskema,44,12,2,1,44,12,2,56,Danske Folkeparti
681,Alfa-Laval,44,12,2,1,44,12,2,56,Danske Folkeparti
682,Nakskov,44,12,2,1,44,12,2,56,Danske Folkeparti
683,lide,44,12,2,1,44,12,2,56,Danske Folkeparti
684,halalcertificering,44,12,2,1,44,12,2,56,Danske Folkeparti
685,Islamiske,44,12,2,1,44,12,2,56,Danske Folkeparti
686,TV2,122,28,23,6,20,5,4,150,Danske Folkeparti
687,fejl,257,40,64,5,51,8,13,297,Danske Folkeparti
688,kommentar,26,3,2,1,26,3,2,29,Danske Folkeparti
689,forbinde,26,3,2,1,26,3,2,29,Danske Folkeparti
690,bølge,26,3,2,1,26,3,2,29,Danske Folkeparti
691,kvindemord,26,3,2,1,26,3,2,29,Danske Folkeparti
692,massiv,26,3,2,1,26,3,2,29,Danske Folkeparti
693,gerningsmand,82,12,17,4,20,3,4,94,Danske Folkeparti
694,styrke,20,4,6,1,20,4,6,24,Danske Folkeparti
695,NATO,20,4,6,1,20,4,6,24,Danske Folkeparti
696,undsætning,20,4,6,1,20,4,6,24,Danske Folkeparti
697,forsvarsordfører,36,8,7,2,18,4,4,44,Danske Folkeparti
698,NEJ,554,135,118,10,55,14,12,689,Danske Folkeparti
699,INDFØDSRETSAFTALE,34,13,12,1,34,13,12,47,Danske Folkeparti
700,muslim,237,68,112,4,59,17,28,305,Danske Folkeparti
701,fremadrettet,34,13,12,1,34,13,12,47,Danske Folkeparti
702,adgang,178,40,56,4,44,10,14,218,Danske Folkeparti
703,loft,34,13,12,1,34,13,12,47,Danske Folkeparti
704,mulighed,279,79,65,11,25,7,6,358,Danske Folkeparti
705,ansøger,96,23,27,2,48,12,14,119,Danske Folkeparti
706,afsløring,16,3,2,1,16,3,2,19,Danske Folkeparti
707,vide,16,3,2,1,16,3,2,19,Danske Folkeparti
708,syriensbørnene,16,3,2,1,16,3,2,19,Danske Folkeparti
709,klarhed,16,3,2,1,16,3,2,19,Danske Folkeparti
710,GAK,33,6,14,1,33,6,14,39,Danske Folkeparti
711,bord,130,16,34,3,43,5,11,146,Danske Folkeparti
712,minut,33,6,14,1,33,6,14,39,Danske Folkeparti
713,restaurant,45,10,16,2,22,5,8,55,Danske Folkeparti
714,værtshus,33,6,14,1,33,6,14,39,Danske Folkeparti
715,Folk,33,6,14,1,33,6,14,39,Danske Folkeparti
716,negativ,72,13,23,2,36,6,12,85,Danske Folkeparti
717,coronatest,44,10,17,2,22,5,8,54,Danske Folkeparti
718,forvej,64,10,19,2,32,5,10,74,Danske Folkeparti
719,genåbnings-politikken,27,6,18,1,27,6,18,33,Danske Folkeparti
720,vigtig,190,36,51,8,24,4,6,226,Danske Folkeparti
721,pointe,31,7,5,2,16,4,2,38,Danske Folkeparti
722,føre,15,4,2,1,15,4,2,19,Danske Folkeparti
723,miljø,15,4,2,1,15,4,2,19,Danske Folkeparti
724,landbrugsområde,15,4,2,1,15,4,2,19,Danske Folkeparti
725,Christiansborg,263,62,35,10,26,6,4,325,Danske Folkeparti
726,flygtningegrupper,43,15,7,1,43,15,7,58,Danske Folkeparti
727,analyse,43,15,7,1,43,15,7,58,Danske Folkeparti
728,Videnscenter,43,15,7,1,43,15,7,58,Danske Folkeparti
729,Integration,43,15,7,1,43,15,7,58,Danske Folkeparti
730,Berlingske,217,43,48,4,54,11,12,260,Danske Folkeparti
731,Socialdemokratiet,158,38,38,8,20,5,5,196,Danske Folkeparti
732,egn,190,36,35,5,38,7,7,226,Danske Folkeparti
733,valgløfte,88,27,24,4,22,7,6,115,Danske Folkeparti
734,udlændingeområde,17,6,2,1,17,6,2,23,Danske Folkeparti
735,Thulesens,17,6,2,1,17,6,2,23,Danske Folkeparti
736,Dahls,60,11,19,2,30,6,10,71,Danske Folkeparti
737,juridisk,30,4,3,1,30,4,3,34,Danske Folkeparti
738,kønsskifte,48,8,9,2,24,4,4,56,Danske Folkeparti
739,modenhedsmæssige,30,4,3,1,30,4,3,34,Danske Folkeparti
740,perspektiv,30,4,3,1,30,4,3,34,Danske Folkeparti
741,uoverkommelig,30,4,3,1,30,4,3,34,Danske Folkeparti
742,gavne,30,4,3,1,30,4,3,34,Danske Folkeparti
743,Flygtningenævnet,108,29,21,2,54,14,10,137,Danske Folkeparti
744,Damaskus-provinsen,51,14,12,1,51,14,12,65,Danske Folkeparti
745,udrejsecentre,51,14,12,1,51,14,12,65,Danske Folkeparti
746,Himmelråbende,51,14,12,1,51,14,12,65,Danske Folkeparti
747,hovedløs,51,14,12,1,51,14,12,65,Danske Folkeparti
748,beboer,80,14,37,3,27,5,12,94,Danske Folkeparti
749,forbrydelse,124,24,48,2,62,12,24,148,Danske Folkeparti
750,måne,50,9,32,1,50,9,32,59,Danske Folkeparti
751,Lindholm,682,196,231,5,136,39,46,878,Danske Folkeparti
752,Samråd,57,7,15,3,19,2,5,64,Danske Folkeparti
753,voldtægt,35,5,10,2,18,2,5,40,Danske Folkeparti
754,undertrykkelse,43,8,12,2,22,4,6,51,Danske Folkeparti
755,skillelinje,11,2,3,1,11,2,3,13,Danske Folkeparti
756,holdning,37,11,11,2,18,6,6,48,Danske Folkeparti
757,Tid,27,13,6,2,14,6,3,40,Danske Folkeparti
758,lange,108,24,13,5,22,5,3,132,Danske Folkeparti
759,skade,15,6,4,1,15,6,4,21,Danske Folkeparti
760,Danskerne,193,46,30,6,32,8,5,239,Danske Folkeparti
761,coronaen,44,12,13,3,15,4,4,56,Danske Folkeparti
762,flotte,12,4,2,1,12,4,2,16,Danske Folkeparti
763,genåbning,141,42,16,7,20,6,2,183,Danske Folkeparti
764,plads,194,43,53,10,19,4,5,237,Danske Folkeparti
765,åbning,23,7,3,2,12,4,2,30,Danske Folkeparti
766,udeservering,12,4,2,1,12,4,2,16,Danske Folkeparti
767,café,12,4,2,1,12,4,2,16,Danske Folkeparti
768,indendørsidræt,12,4,2,1,12,4,2,16,Danske Folkeparti
769,venstrefløj,281,51,130,7,40,7,19,332,Danske Folkeparti
770,identitetspolitik,97,17,63,2,48,8,32,114,Danske Folkeparti
771,række,247,48,107,8,31,6,13,295,Danske Folkeparti
772,initiativ,68,9,45,2,34,4,22,77,Danske Folkeparti
773,kulturudspil,50,7,44,1,50,7,44,57,Danske Folkeparti
774,historie,324,78,96,8,40,10,12,402,Danske Folkeparti
775,alvorlig,77,17,12,3,26,6,4,94,Danske Folkeparti
776,følge,29,6,3,2,14,3,2,35,Danske Folkeparti
777,unge,171,36,37,10,17,4,4,207,Danske Folkeparti
778,Challenge,12,0,7,1,12,0,7,12,Danske Folkeparti
779,accepted,12,0,7,1,12,0,7,12,Danske Folkeparti
780,onsdag,100,21,22,3,33,7,7,121,Danske Folkeparti
781,påske,93,20,31,5,19,4,6,113,Danske Folkeparti
782,annonce,161,27,79,3,54,9,26,188,Danske Folkeparti
783,fodbold-VM,7,3,6,1,7,3,6,10,Danske Folkeparti
784,Qatar,14,6,12,2,7,3,6,20,Danske Folkeparti
785,sport,7,3,6,1,7,3,6,10,Danske Folkeparti
786,idrætsordfører,7,3,6,1,7,3,6,10,Danske Folkeparti
787,tekst,0,0,0,1,0,0,0,0,Danske Folkeparti
788,tweet,0,0,0,1,0,0,0,0,Danske Folkeparti
789,overblik,43,5,17,1,43,5,17,48,Danske Folkeparti
790,øjeblik,43,5,17,1,43,5,17,48,Danske Folkeparti
791,næb,64,14,28,1,64,14,28,78,Danske Folkeparti
792,klo,64,14,28,1,64,14,28,78,Danske Folkeparti
793,islamisk,423,80,111,9,47,9,12,503,Danske Folkeparti
794,Kirkeordfører,13,5,5,1,13,5,5,18,Danske Folkeparti
795,utilfreds,29,9,9,2,14,4,4,38,Danske Folkeparti
796,kirke,33,8,17,2,16,4,8,41,Danske Folkeparti
797,corona-restriktioner,28,9,8,2,14,4,4,37,Danske Folkeparti
798,Udendørsgudstjenester,13,5,5,1,13,5,5,18,Danske Folkeparti
799,hold,13,5,5,1,13,5,5,18,Danske Folkeparti
800,EU-ordfører,77,19,17,2,38,10,8,96,Danske Folkeparti
801,Alex,101,26,22,4,25,6,6,127,Danske Folkeparti
802,Ahrendtsen,101,26,22,4,25,6,6,127,Danske Folkeparti
803,EUs,31,8,5,1,31,8,5,39,Danske Folkeparti
804,håndtering,91,27,36,5,18,5,7,118,Danske Folkeparti
805,coronapandemien,31,8,5,1,31,8,5,39,Danske Folkeparti
806,eklatant,31,8,5,1,31,8,5,39,Danske Folkeparti
807,fiasko,31,8,5,1,31,8,5,39,Danske Folkeparti
808,fangelejr,32,8,14,2,16,4,7,40,Danske Folkeparti
809,lempelse,72,21,27,3,24,7,9,93,Danske Folkeparti
810,medicinsk,39,9,10,1,39,9,10,48,Danske Folkeparti
811,Ekstraordinære,39,9,10,1,39,9,10,48,Danske Folkeparti
812,ekstraordinær,39,9,10,1,39,9,10,48,Danske Folkeparti
813,Kristeligt,39,9,10,1,39,9,10,48,Danske Folkeparti
814,Dagblad,39,9,10,1,39,9,10,48,Danske Folkeparti
815,Tryghed,15,5,2,1,15,5,2,20,Danske Folkeparti
816,tillid,94,27,28,4,24,7,7,121,Danske Folkeparti
817,dagpengesystem,15,5,2,1,15,5,2,20,Danske Folkeparti
818,præsident,69,21,8,2,34,10,4,90,Danske Folkeparti
819,Erdogan,69,21,8,2,34,10,4,90,Danske Folkeparti
820,tyrkisk,91,22,12,4,23,6,3,113,Danske Folkeparti
821,religionsministeriums,49,13,5,2,24,6,2,62,Danske Folkeparti
822,moské,214,53,27,8,27,7,3,267,Danske Folkeparti
823,støtte,200,42,70,5,40,8,14,242,Danske Folkeparti
824,del-aftalen,21,5,1,1,21,5,1,26,Danske Folkeparti
825,torsdag,51,9,6,2,26,4,3,60,Danske Folkeparti
826,småjusteringer,21,5,1,1,21,5,1,26,Danske Folkeparti
827,trug,21,5,1,1,21,5,1,26,Danske Folkeparti
828,anbringelsesområde,14,5,1,1,14,5,1,19,Danske Folkeparti
829,fokus,66,19,13,4,16,5,3,85,Danske Folkeparti
830,forebyggelse,14,5,1,1,14,5,1,19,Danske Folkeparti
831,tvinge,52,13,9,2,26,6,4,65,Danske Folkeparti
832,Økonomien,36,8,4,1,36,8,4,44,Danske Folkeparti
833,coronakrisen,104,27,26,4,26,7,6,131,Danske Folkeparti
834,økonomisk,144,33,42,7,21,5,6,177,Danske Folkeparti
835,krise,100,22,12,3,33,7,4,122,Danske Folkeparti
836,verdenskrig,36,8,4,1,36,8,4,44,Danske Folkeparti
